group,topic,title,authors,arxiv_url,code_url,project_url,doi
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Boosting 3D Foundation Models with Featureless Pose Optimization,Mattia D'Urso ⋅ Christian Sormann ⋅ Mattia Rossi ⋅ Friedrich Fraundorfer,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,CFM: Language-aligned Concept Foundation Model for Vision,Kai Wittenmayer ⋅ Sukrut Rao ⋅ Amin Parchami-Araghi ⋅ Bernt Schiele ⋅ Jonas Fischer,https://arxiv.org/abs/2601.13798,https://github.com/kawi19/CFM,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Cheers: Decoupling Patch Details from Semantic Representations Enables Unified Multimodal Comprehension and Generation,Yichen Zhang ⋅ Da Peng ⋅ Zonghao Guo ⋅ zijian zhang ⋅ Xuesong Yang ⋅ Tong Sun ⋅ Shichu Sun ⋅ Yidan Zhang ⋅ Yanghao Li ⋅ Haiyan Zhao ⋅ Wang Xu ⋅ Qi Shi ⋅ Yangang Sun ⋅ Chi Chen ⋅ Shuo Wang ⋅ Yukun Yan ⋅ Xu Han ⋅ Qiang Ma ⋅ Wei Ke ⋅ Liang Wang ⋅ Zhiyuan Liu ⋅ Maosong Sun,https://arxiv.org/abs/2603.12793,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,CL4D: Contrastive Language–4D Pretraining for Vision-Language Reasoning in Dynamic Scenes,Kumal Hewagamage ⋅ Isuranga Senavirathne ⋅ Yattowita Withanage Sasika Pamith Amarasinghe ⋅ Hasitha Gallella ⋅ Dulanga Weerakoon ⋅ Vigneshwaran Subbaraju ⋅ Ranga Rodrigo,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,CLIMP: Contrastive Language-Image Mamba Pretraining,Nimrod Shabtay ⋅ Itamar Zimerman ⋅ Eli Schwartz ⋅ RAJA GIRYES,https://arxiv.org/abs/2601.06891,https://github.com/NimrodShabtay/CLIMP,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Contrastive Conditional–Unconditional Alignment for Long-tailed Diffusion Model,Fang Chen ⋅ Alex Villa ⋅ Gongbo Liang ⋅ Li Fuxin ⋅ Xiaoyi Lu ⋅ Meng Tang,https://arxiv.org/abs/2507.09052,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Control-DINO: Feature Space Conditioning for Controllable Video Diffusion,Edoardo Dominici ⋅ Thomas Deixelberger ⋅ Konstantinos Vardis ⋅ Markus Steinberger,https://arxiv.org/abs/2604.01761,,https://dedoardo.github.io/projects/control-dino/,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,DICT: Data Injection and Contrastive Trajectory Refinement for Conditional Image Generation with Diffusion Models,Chunnan Shang ⋅ Zhizhong Wang ⋅ Xin Zhang ⋅ Hongwei Wang,https://arxiv.org/abs/2607.03899,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,DiffuPrompt: Adapting Video Foundation Models to 3D Medical Volumes via Latent Trajectory Priors,Guowei Dai ⋅ Duwei Dai ⋅ yulong ji ⋅ Chen Hu ⋅ Yi Zhang,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Direct Autoregressive Diffusion Distillation via Error-aware Causal Pretraining,Jiaxing Li ⋅ Kaichen Huang ⋅ Baixin Xu ⋅ Zexiang Liu ⋅ Xianglong He ⋅ Zile Wang ⋅ Junyao Gao ⋅ Yang Liu ⋅ Ying He ⋅ Bo An ⋅ Yangguang Li,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Direct Diffusion Score Preference Optimization via Stepwise Contrastive Policy-Pair Supervision,Dohyun Kim ⋅ Seungwoo Lyu ⋅ Seung Kim ⋅ Paul Hongsuck Seo,https://arxiv.org/abs/2512.23426,,https://dohyun-as.github.io/DDSPO,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Disentangling Rotation and Translation from SE(3)-Equivariant Features for Shape Assembly,Hee-Jun Jung ⋅ Uigeun Ahn ⋅ JINHWI PARK ⋅ Kangil Kim,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Don’t Settle at the Mode! Mitigating Diversity Collapse in Pretrained Flow Models via Feature Self-Guidance,Pradhaan Bhat ⋅ Rishubh Parihar ⋅ Abhijnya Bhat ⋅ Venkatesh Babu Radhakrishnan,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,DSeq-JEPA: Discriminative Sequential Joint-Embedding Predictive Architecture,Xiangteng He ⋅ Shunsuke SAKAI ⋅ Shivam Chandhok ⋅ Sara Beery ⋅ Kun yuan ⋅ Nicolas Padoy ⋅ Tatsuhito Hasegawa ⋅ Leonid Sigal,https://arxiv.org/abs/2511.17354,,https://dseqjepa-project.com,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Dynamic Cluster Data Sampling for Efficient and Long-Tail-Aware Vision-Language Pre-training,Mingliang Liang ⋅ Zhuoran Liu ⋅ Arjen Vries ⋅ Martha Larson,https://arxiv.org/abs/2604.27932,https://github.com/MingliangLiang3/DynamiCS,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,E-M3RF: An Equivariant Multimodal 3D Re-assembly Framework,Adeela Islam ⋅ Stefano Fiorini ⋅ MANUEL LECHA SANCHEZ ⋅ Theodore Tsesmelis ⋅ Stuart James ⋅ Pietro Morerio ⋅ Alessio Del Bue,https://arxiv.org/abs/2511.21422,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Enhancing Pretrained Model-based Continual Representation Learning via Guided Random Projection,Ruilin Li ⋅ Heming Zou ⋅ Xiufeng Yan ⋅ Zheming Liang ⋅ Jie Yang ⋅ Chenliang Li ⋅ Xue Yang,https://arxiv.org/abs/2603.19145,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,EoS-FM: Can an Ensemble of Specialist Models act as a Generalist Feature Extractor?,Pierre Adorni ⋅ Minh-Tan Pham ⋅ Stephane May ⋅ Sébastien Lefèvre,https://arxiv.org/abs/2511.21523,https://github.com/pierreadorni/EoS-FM,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,ExPLoRe: Expert Patch-Level Loss Routing for Multi-Objective Masked Image Modeling,Konstantinos Georgiou ⋅ Maofeng Tang ⋅ Hairong Qi,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Fourier Self-Supervision for Fine-Grained Generalized Category Discovery,Sarah Rastegar ⋅ Mina Ghadimi Atigh ⋅ Pascal Mettes ⋅ Yuki Asano ⋅ Cees Snoek,https://arxiv.org/abs/2608.08963,https://github.com/SarahRastegar/FourEx,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,From Phase to Phenomenon: Self-Supervised Learning of Subsurface Scattering with Minimal Phase-shift Inputs,Arjun Majumdar ⋅ Raphael Braun ⋅ Andreas Engelhardt ⋅ Hendrik Lensch,https://arxiv.org/abs/2606.29461,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,GH-ESD: Grounded Hypothesis-Driven Error Slice Discovery for Instance-Level Vision Tasks,Wei Zhang ⋅ Chaoqun Wang ⋅ Zixuan Guan ⋅ Ping Kao ⋅ Pengfei Zhao ⋅ Peng Wu ⋅ Sifeng He,https://arxiv.org/abs/2512.24592,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,GhostPoint: Self-Supervised Representation Learning by Hallucinating Occluded LiDAR Structure,Bin Yang ⋅ Mohamed Abdelsamad ⋅ Miao Zhang ⋅ Michael Ulrich ⋅ Yakov Miron ⋅ Abhinav Valada ⋅ Alexandru Condurache,https://arxiv.org/abs/2608.14428,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,HilDA: Hierarchical Distillation with Diffusion for Advancing Self-Supervised LiDAR Pre-training,Maciej Wozniak ⋅ Jesper Ericsson ⋅ Hariprasath Govindarajan ⋅ Truls Nyberg ⋅ Thomas Gustafsson ⋅ Patric Jensfelt ⋅ Olov Andersson,https://arxiv.org/abs/2606.20189,,https://maxiuw.github.io/hilda,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Human-like Object Grouping in Self-supervised Vision Transformers,Hossein Adeli ⋅ Seoyoung Ahn ⋅ Andrew Luo ⋅ Mengmi Zhang ⋅ Nikolaus Kriegeskorte ⋅ Gregory Zelinsky,https://arxiv.org/abs/2603.13994,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Hyperbolic Hierarchical Clustering for Visual Representation Learning,Jianan Wei ⋅ Guikun Chen ⋅ Zhiyuan Weng ⋅ Chunchao Guo ⋅ Yujia Wang ⋅ Wenguan Wang,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,IConE: Batch Independent Collapse Prevention for Self-Supervised Representation Learning,Konstantinos Almpanakis ⋅ Anna Kreshuk,https://arxiv.org/abs/2603.15263,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Intrinsically Stable Spiking Neural Networks: Overcoming the Performance Barrier in the Absence of Batch Normalization,Ruichen Ma ⋅ Xiaoyang Zhang ⋅ Jian Bai ⋅ Guanchao Qiao ⋅ Liwei Meng ⋅ Ning Ning ⋅ Yang Liu ⋅ Shaogang Hu,https://arxiv.org/abs/2606.31695,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Invisible Shortcuts: Why Vision Encoders Know Your Camera,Vladan Stojnic ⋅ Ryan Ramos ⋅ Giorgos Kordopatis-Zilos ⋅ Noa Garcia ⋅ Giorgos Tolias,https://arxiv.org/abs/2608.05424,https://github.com/ryan-caesar-ramos/visual-encoder-traces,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Kinematics-Agnostic 3D Human Motion Prediction via Equivariant Latent Diffusion,Cecilia Curreli ⋅ Florian Hofherr ⋅ Dominik Muhle ⋅ Abhishek Saroha ⋅ Riccardo Marin ⋅ Daniel Cremers,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Let ViT Speak: Generative Language-Image Pre-training,Yan Fang ⋅ Mengcheng Lan ⋅ Zilong Huang ⋅ Weixian Lei ⋅ Yunqing Zhao ⋅ Yujie Zhong ⋅ Yingchen Yu ⋅ Qi She ⋅ Yao Zhao ⋅ Yunchao Wei,https://arxiv.org/abs/2605.00809,https://github.com/YanFangCS/GenLIP,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Let's Reward Step-by-Step: Step-Aware Contrastive Alignment for Vision-Language Navigation in Continuous Environments,Haoyuan Li ⋅ Rui Liu ⋅ Hehe Fan ⋅ Yi Yang,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,LoCA: Spatially-Aware Low-Rank Convolutional Adaptation of Vision Foundation Models,Sojung An ⋅ Junha Lee ⋅ Sujeong You ⋅ Nam Ik Cho ⋅ Donghyun Kim,https://arxiv.org/abs/2607.06918,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,MIMFlow: Integrating Masked Image Modeling with Normalizing Flows for End-to-End Image Generation,Yang Chen ⋅ Xiaowei Xu ⋅ Shuai Wang ⋅ Xinwen Zhang ⋅ Qiushi Guo ⋅ Tiezheng Ge ⋅ Limin Wang,https://arxiv.org/abs/2606.26016,https://github.com/MCG-NJU/MIMFlow,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Mitigating Positional Leakage in 3D Masked Autoencoders for Robust Representation Learning,Xu Yan ⋅ Huiqun Wang ⋅ Chen Wang ⋅ Lei Ren ⋅ Di Huang,https://arxiv.org/abs/2606.31570,https://github.com/yanx57/MPL-MAE,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,MJEPA: A Simple and Scalable Joint-Embedding Predictive Architecture for Audio-Visual Learning,Revant Teotia ⋅ Adrien Bardes ⋅ Michael Rabbat ⋅ Sumit Chopra ⋅ Matthew Muckley ⋅ Nicolas Ballas,https://arxiv.org/abs/2606.25225,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,MorphJEPA: Morphology-Aware Latent Prediction for Hyperspectral Images,Amartya Ray ⋅ Tanmay Mandaliya ⋅ Muhammad Haris Khan ⋅ Biplab Banerjee,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Multi-Head Normalization for Wide Vision Transformers,Guoyizhe Wei ⋅ Feng Wang ⋅ Alan Yuille ⋅ Rama Chellappa,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Multi-View Foundation Models,Leo Segre ⋅ Or Hirschorn ⋅ Shai Avidan,https://arxiv.org/abs/2512.15708,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,MultiMem: Measuring and Mitigating Memorization in Multi-Modal Contrastive Learning,Wenhao Wang ⋅ Franziska Boenisch ⋅ Michael Backes ⋅ Adam Dziedzic,https://arxiv.org/abs/2606.22220,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,NAPA: Natively Multimodal Autoregressive Perception Architecture,Phuc Le Khac Hong ⋅ Yasser Dahou ⋅ Sanath Narayan ⋅ Ankit Singh ⋅ Wamiq Para ⋅ Ngoc Dung Huynh ⋅ Sofian Chaybouti ⋅ Hakim Hacid,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Natural Image Pretraining Improves Abstract Reasoning,Xiaoman Ding ⋅ Keya Hu ⋅ Katelyn Gan ⋅ Victor Yin ⋅ Kaiming He,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,NearID: Identity Representation Learning via Near-identity Distractors,Aleksandar Cvejic ⋅ Rameen Abdal ⋅ Abdelrahman Eldesokey ⋅ Bernard Ghanem ⋅ Peter Wonka,https://arxiv.org/abs/2604.01973,https://github.com/Gorluxor/NearID,https://gorluxor.github.io/NearID/,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,"One Scene, Two Depths: Probing Geometric Ambiguity in Monocular Foundation Models",Xiaohao Xu ⋅ Feng Xue ⋅ Xiang Li ⋅ Haowei Li ⋅ Shusheng Yang ⋅ Tianyi Zhang ⋅ Matthew Johnson-Roberson ⋅ Xiaonan Huang,https://arxiv.org/abs/2606.29600,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Pay Attention to Attention Distribution: A New Local Lipschitz Bound for Transformers,Mikalai Yudzin ⋅ Sergei Kudriashov ⋅ Alexander Gaponov ⋅ Maxim Rakhuba,https://arxiv.org/abs/2507.07814,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Plug-and-Play Attention Linearization for Pretrained Transformers,Kenan Kassab ⋅ Alexey Kashevnik ⋅ Ammar Ali ⋅ Stamatios Lefkimmiatis,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Pretrained Video Models as Differentiable Physics Simulators for Urban Wind Flows,Janne Perini ⋅ Rafael Bischof ⋅ Moab Arar ⋅ Ayça Duran ⋅ Michael Kraus ⋅ Siddhartha Mishra ⋅ Bernd Bickel,https://arxiv.org/abs/2603.21210,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Probing the 3D Object-Level Understanding of Pre-Trained Detection Transformers,Robin Kim ⋅ Colin Samplawski ⋅ Benjamin Marlin,https://arxiv.org/abs/2608.01495,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Progressive Representation Learning for Multimodal Sentiment Analysis with Incomplete Modalities,Jindi Bao ⋅ Jianjun Qian ⋅ Mengkai Yan ⋅ Jian Yang,https://arxiv.org/abs/2603.09111,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,ProtoFair: Fair Self-Supervised Contrastive Learning via Pseudo-Counterfactual Pairs,Marah Halawa ⋅ Olaf Hellwich,https://arxiv.org/abs/2605.01971,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Puppet-CNN: Continuous Parameter Dynamics for Input-Adaptive Convolutional Networks,Yucheng Xing ⋅ Xin Wang,https://arxiv.org/abs/2411.12876,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Quick ViTs: Speeding up Vision Transformers through Equivariance,David Nordström ⋅ Johan Edstedt ⋅ Fredrik Kahl ⋅ Georg Bökman,https://arxiv.org/abs/2505.15441,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,RayRoPE: Projective Ray Positional Encoding for Multi-view Attention,Yu Wu ⋅ Minsik Jeon ⋅ Rick Chang ⋅ Oncel Tuzel ⋅ Shubham Tulsiani,https://arxiv.org/abs/2601.15275,,https://rayrope.github.io/,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,ReGen3D: Generalizable Unified Representation Learning for 3D Understanding,Haotian Zhang ⋅ Jincen Jiang ⋅ Yuhang Li ⋅ Jian Jun Zhang ⋅ Meili Wang ⋅ Jian Chang,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,RGB-Pointmap Pretraining for Unified 3D Scene Understanding,Ye Mao ⋅ Weixun Luo ⋅ Ranran Huang ⋅ Junpeng Jing ⋅ Krystian Mikolajczyk,https://arxiv.org/abs/2604.02546,,https://yebulabula.github.io/UniScene3D/,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,S-VAM: Shortcut Video-Action Model by Self-Distilling Geometric and Semantic Foresight,Haodong Yan ⋅ Zhide Zhong ⋅ Jiaguan Zhu ⋅ Junjie He ⋅ Weilin Yuan ⋅ Wenxuan Song ⋅ Xin Gong ⋅ Yingjie CAI ⋅ Guanyi Zhao ⋅ Xu Yan ⋅ Liu Bingbing ⋅ Yingcong Chen ⋅ Haoang Li,https://arxiv.org/abs/2603.16195,,https://haodong-yan.github.io/S-VAM/,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Scaling Laws for Black-box Adversarial Attacks,Chuan Liu ⋅ Huanran Chen ⋅ Yichi Zhang ⋅ Jun Zhu ⋅ Yinpeng Dong,https://arxiv.org/abs/2411.16782,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Silhouette-based Gait Foundation Model,Dingqiang Ye ⋅ Chao Fan ⋅ Kartik Narayan ⋅ Bingzhe Wu ⋅ Chengwen Luo ⋅ Jianqiang Li ⋅ Vishal Patel,https://arxiv.org/abs/2512.00691,https://github.com/ShiqiYu/OpenGait,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Simple Filtering Improves Masked Autoencoders,Takumi Kobayashi,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,SpatialBoost: Enhancing Visual Representation through Language-Guided Reasoning,Byungwoo Jeon ⋅ Dongyoung Kim ⋅ Huiwon Jang ⋅ Insoo Kim ⋅ Jinwoo Shin,https://arxiv.org/abs/2603.22057,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,SPICE: Simple Polysemantic feature Interpretation via Clustering-based Explanations,Sehyun Lee ⋅ Dahee Kwon ⋅ Damin Lee ⋅ Jaesik Choi,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Steerable Vision Transformers,Jona Ruthardt ⋅ Manu Gaur ⋅ Deva Ramanan ⋅ Makarand Tapaswi ⋅ Yuki Asano,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Steering Diffusion Models via Class-Contrastive Influence for Few-Shot Classification,Jeeyung Kim ⋅ Erfan Esmaeili ⋅ Qiang Qiu,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Topology-Weighted Effective Rank: A Zero-Cost Proxy for Training Dynamics Stability in Neural Architecture Search,Haojie Zhang ⋅ Yeming Yang ⋅ Songbai Liu ⋅ Lijia Ma ⋅ Ka-Chun Wong ⋅ Qiuzhen Lin,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Understanding Geometric Representations in Self-Supervised Vision Transformers via Subspace Intervention,Weichen Zhou ⋅ Yawen Zou ⋅ Chunzhi Gu ⋅ Ran Dong ⋅ Haoran Xie ⋅ Chao Zhang,https://arxiv.org/abs/2607.01987,https://github.com/Zhou-Weichen/Geosubprobe,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Unified Backbone Refinement for Diffusion Models via Internal-Latent Analysis,HAKSU LIM ⋅ Myeongjin Lee ⋅ Wonjoon Chang ⋅ Jaesik Choi,https://arxiv.org/abs/2607.09753,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,UniMotion: A Unified Framework for Motion-Text-Vision Understanding and Generation,Ziyi Wang ⋅ Xinshun Wang ⋅ Shuang Chen ⋅ Yang Cong ⋅ Mengyuan Liu,https://arxiv.org/abs/2603.22282,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,URoPE: Universal Relative Position Embedding across Geometric Spaces,Yichen Xie ⋅ Depu Meng ⋅ Yihan Hu ⋅ Chensheng Peng ⋅ Quentin HERAU ⋅ Masayoshi TOMIZUKA ⋅ Wei Zhan,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,V-Co: A Closer Look at Visual Representation Alignment via Co-Denoising,Han Lin ⋅ Xichen Pan ⋅ Zun Wang ⋅ Yue Zhang ⋅ Chu Wang ⋅ Jaemin Cho ⋅ Mohit Bansal,https://arxiv.org/abs/2603.16792,https://github.com/HL-hanlin/V-Co,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,V-JEPA 2.1: Unlocking Dense Features in Video Self-Supervised Learning,Lorenzo Mur Labadia ⋅ Matthew Muckley ⋅ Amir Bar ⋅ Mido Assran ⋅ Koustuv Sinha ⋅ Michael Rabbat ⋅ Yann LeCun ⋅ Nicolas Ballas ⋅ Adrien Bardes,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Vision Bridge Transformer at Scale,Zhenxiong Tan ⋅ Zeqing Wang ⋅ Xingyi Yang ⋅ Songhua Liu ⋅ Xinchao Wang,https://arxiv.org/abs/2511.23199,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Vision-TTT: Efficient and Expressive Visual Representation Learning with Test-Time Training,Quan Kong ⋅ Yanru Xiao ⋅ Yuhao Shen ⋅ Cong Wang,https://arxiv.org/abs/2603.00518,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,VLA-JEPA: Enhancing Vision-Language-Action Model with Latent World Model,Jingwen Sun ⋅ Wenyao Zhang ⋅ Zekun Qi ⋅ Shaojie Ren ⋅ Zezhi Liu ⋅ Hanxin Zhu ⋅ Guangzhong Sun ⋅ Xin Jin ⋅ Zhibo Chen,https://arxiv.org/abs/2602.10098,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,VNC: A Scale-Space Foundation for Learnable 3D Surface Evolution,Baoxing Li ⋅ Yong Deng ⋅ Xu Zhao,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Weight Feedback Computes the Exact Jacobian Transpose in Modern Deep Networks,Junlong Shen ⋅ Xingyu Li,,,,
"Learning, Efficiency & Trust",Representation & Self-Supervised Learning,Why Linear Probing Works: Non-Vacuous Generalization Bounds via Effective Dimension,Dongxin Guo ⋅ Jikun Wu ⋅ SM Yiu,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","3D Field of Junctions: A Noise-Robust, Training-Free Structural Prior for Volumetric Inverse Problems",Namhoon Kim ⋅ NARGES MOEINI ⋅ Justin Romberg ⋅ Sara Fridovich-Keil,https://arxiv.org/abs/2603.02149,https://github.com/voilalab/3D-Field-of-Junctions,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",A Mechanism-Driven Theory of Phase Transitions in Active Learning,Julia Machnio ⋅ Mads Nielsen ⋅ MOSTAFA MEHDIPOUR GHAZI,https://arxiv.org/abs/2607.00144,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","Abstract the Layout, Focus the Detail: A Dual-Granularity Representation Framework for Zero-Shot 3D Visual Grounding",Zeyuan Lin ⋅ Hanxuan Li ⋅ Chen He ⋅ Ruiping Wang ⋅ Zhaoxiang Liu ⋅ Xilin CHEN,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Boxer: Robust Lifting of Open-World 2D Bounding Boxes to 3D,Daniel DeTone ⋅ Tianwei Shen ⋅ Fan Zhang ⋅ Lingni Ma ⋅ Julian Straub ⋅ Richard Newcombe ⋅ Jakob Engel,https://arxiv.org/abs/2604.05212,,http://facebookresearch.github.io/boxer,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Bridging Theory and Practice in Source-Free Domain Adaptation via Adversarial Proxy Perturbation,Dexuan Zhang ⋅ Qianyu Zhou ⋅ Thomas Westfechtel ⋅ Yusuke Mukuta ⋅ Tatsuya Harada,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Calibrate Before Adapt: Training-Free Pseudo-Label Calibration for Semi-Supervised Cross-Domain Few-Shot Detection,Xin Yang ⋅ Fei Zhou ⋅ Wei Wei ⋅ Lei Zhang,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",CHIMERA: Adaptive Cache Injection and Semantic Anchor Prompting for Zero-shot Image Morphing with Morphing-oriented Metrics,Dahyeon Kye ⋅ Jeahun Sung ⋅ Minkyu Jeon ⋅ Jihyong Oh,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",CloSeR: Unified Relational Distillation from Closed-Set Teachers for Category Discovery,Yuanpei Liu ⋅ Zhenqi He ⋅ Jialu Tang ⋅ Kai Han,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",COLA: Continual Orthogonal Low-Rank Adaptation for Class-Incremental Learning,Monu Nagar ⋅ Debasis Das,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",CoReLIN: Constraint-based Reasoning for Zero-shot Lifelong Interactive Navigation,Apoorva Vashisth ⋅ Manav Kulshrestha ⋅ Pranav Bakshi ⋅ Damon Conover ⋅ Guillaume Sartoretti ⋅ Aniket Bera,https://arxiv.org/abs/2602.20055,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",CS-TTA: Preserving Concept Sensitivity in Test-Time Adaptation,Junah Jung ⋅ YeonGyu Han ⋅ Chang Min Park ⋅ Dongheon Lee,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",D-VLAM: Differential Vision and Language Mixing for Rehearsal Free Continual Learning,Muhammad Anwar Ma'sum ⋅ Mohsen Guizani ⋅ Waseem Ullah,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",DA-MergeLoRA: Hypernetwork-Based LoRA Merging for Few-Shot Test-Time Domain Adaptation,Siobhan Reid ⋅ Zhixiang Chi ⋅ Li Gu ⋅ Omid Heidari ⋅ Ziqiang Wang ⋅ Yang Wang,https://arxiv.org/abs/2607.17467,https://github.com/nahbois4321/DA-MergeLoRA,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Deep Noise Label Learning via Effective Rank Reduction,Changyi Ma ⋅ Zihan Fang ⋅ Lihua Zhou ⋅ Tao Li ⋅ Wenyu Liu ⋅ Runsheng Yu ⋅ Xuan Song,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","Distill Once, Adapt Life-Long: Exploring Dataset Distillation for Continual Test-Time Adaptation",Hyun-Kurl Jang ⋅ Jihun Kim ⋅ Hyeokjun Kweon ⋅ KUK-JIN YOON,https://arxiv.org/abs/2606.20196,https://github.com/blue-531/DOALL,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Domain Adaptation with Adaptive Imagination for Visual Reinforcement Learning under Limited Target Data,Hyunwoo Park ⋅ Sanghyun Lee,https://arxiv.org/abs/2606.30192,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Domain Generalization via Text-Anchored Information Bottleneck,Eunyi Lyou ⋅ YUNJEONG CHOI ⋅ Junho Lee ⋅ Lee Joonseok,https://arxiv.org/abs/2607.01657,,,
